library,antibody,concentration,replicate,date,plate,standard_set,retain,fastq
pdmH1N1_lib2022,Noserum14,,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Plate9_Noserum14_S94_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum15,,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Plate9_Noserum15_S95_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum16,,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Plate9_Noserum16_S96_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum2,,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Plate9_Noserum2_S2_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum3,,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Plate9_Noserum3_S3_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum4,,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Plate9_Noserum4_S4_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum5,,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Plate9_Noserum5_S5_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum6,,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Plate9_Noserum6_S6_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum7,,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Plate9_Noserum7_S7_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum8,,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Plate9_Noserum8_S8_R1_001.fastq.gz
pdmH1N1_lib2022,Noserum9,,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Plate9_Noserum9_S89_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d0,393660,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d0_conc10_S182_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d0,20,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d0_conc1_S110_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d0,60,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d0_conc2_S118_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d0,180,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d0_conc3_S126_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d0,540,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d0_conc4_S134_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d0,1620,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d0_conc5_S142_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d0,4860,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d0_conc6_S150_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d0,14580,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d0_conc7_S158_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d0,43740,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d0_conc8_S166_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d0,131220,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d0_conc9_S174_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d182,393660,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d182_conc10_S180_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d182,20,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d182_conc1_S108_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d182,60,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d182_conc2_S116_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d182,180,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d182_conc3_S124_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d182,540,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d182_conc4_S132_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d182,1620,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d182_conc5_S140_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d182,4860,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d182_conc6_S148_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d182,14580,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d182_conc7_S156_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d182,43740,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d182_conc8_S164_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d182,131220,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d182_conc9_S172_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d30,393660,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d30_conc10_S181_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d30,20,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d30_conc1_S109_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d30,60,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d30_conc2_S117_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d30,180,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d30_conc3_S125_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d30,540,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d30_conc4_S133_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d30,1620,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d30_conc5_S141_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d30,4860,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d30_conc6_S149_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d30,14580,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d30_conc7_S157_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d30,43740,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d30_conc8_S165_R1_001.fastq.gz
pdmH1N1_lib2022,Y172d30,131220,1,230806,Plate10,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/Y172_d30_conc9_S173_R1_001.fastq.gz
pdmH1N1_lib2022,M121d0,393660,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/M121_d0_conc10_S86_R1_001.fastq.gz
pdmH1N1_lib2022,M121d0,20,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/M121_d0_conc1_S14_R1_001.fastq.gz
pdmH1N1_lib2022,M121d0,60,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/M121_d0_conc2_S22_R1_001.fastq.gz
pdmH1N1_lib2022,M121d0,180,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/M121_d0_conc3_S30_R1_001.fastq.gz
pdmH1N1_lib2022,M121d0,540,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/M121_d0_conc4_S38_R1_001.fastq.gz
pdmH1N1_lib2022,M121d0,1620,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/M121_d0_conc5_S46_R1_001.fastq.gz
pdmH1N1_lib2022,M121d0,4860,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/M121_d0_conc6_S54_R1_001.fastq.gz
pdmH1N1_lib2022,M121d0,14580,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/M121_d0_conc7_S62_R1_001.fastq.gz
pdmH1N1_lib2022,M121d0,43740,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/M121_d0_conc8_S70_R1_001.fastq.gz
pdmH1N1_lib2022,M121d0,131220,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/M121_d0_conc9_S78_R1_001.fastq.gz
pdmH1N1_lib2022,M121d182,393660,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/M121_d182_conc10_S84_R1_001.fastq.gz
pdmH1N1_lib2022,M121d182,20,1,230806,Plate9,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230809_VH01189_145_AACYLJHM5/Unaligned/Project_aloes/M121_d182_conc1_S12_R1_001.fastq.gz
pdmH1N1_lib2022,D041d0,393660,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d0_conc10_S88_R1_001.fastq.gz
pdmH1N1_lib2022,D041d0,20,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d0_conc1_S16_R1_001.fastq.gz
pdmH1N1_lib2022,D041d0,60,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d0_conc2_S24_R1_001.fastq.gz
pdmH1N1_lib2022,D041d0,180,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d0_conc3_S32_R1_001.fastq.gz
pdmH1N1_lib2022,D041d0,540,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d0_conc4_S40_R1_001.fastq.gz
pdmH1N1_lib2022,D041d0,1620,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d0_conc5_S48_R1_001.fastq.gz
pdmH1N1_lib2022,D041d0,4860,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d0_conc6_S56_R1_001.fastq.gz
pdmH1N1_lib2022,D041d0,14580,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d0_conc7_S64_R1_001.fastq.gz
pdmH1N1_lib2022,D041d0,43740,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d0_conc8_S72_R1_001.fastq.gz
pdmH1N1_lib2022,D041d0,131220,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d0_conc9_S80_R1_001.fastq.gz
pdmH1N1_lib2022,D041d182,393660,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d182_conc10_S86_R1_001.fastq.gz
pdmH1N1_lib2022,D041d182,20,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d182_conc1_S14_R1_001.fastq.gz
pdmH1N1_lib2022,D041d182,60,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d182_conc2_S22_R1_001.fastq.gz
pdmH1N1_lib2022,D041d182,180,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d182_conc3_S30_R1_001.fastq.gz
pdmH1N1_lib2022,D041d182,540,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d182_conc4_S38_R1_001.fastq.gz
pdmH1N1_lib2022,D041d182,1620,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d182_conc5_S46_R1_001.fastq.gz
pdmH1N1_lib2022,D041d182,4860,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d182_conc6_S54_R1_001.fastq.gz
pdmH1N1_lib2022,D041d182,14580,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d182_conc7_S62_R1_001.fastq.gz
pdmH1N1_lib2022,D041d182,43740,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d182_conc8_S70_R1_001.fastq.gz
pdmH1N1_lib2022,D041d182,131220,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d182_conc9_S78_R1_001.fastq.gz
pdmH1N1_lib2022,D041d30,393660,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d30_conc10_S87_R1_001.fastq.gz
pdmH1N1_lib2022,D041d30,20,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d30_conc1_S15_R1_001.fastq.gz
pdmH1N1_lib2022,D041d30,60,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d30_conc2_S23_R1_001.fastq.gz
pdmH1N1_lib2022,D041d30,180,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d30_conc3_S31_R1_001.fastq.gz
pdmH1N1_lib2022,D041d30,540,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d30_conc4_S39_R1_001.fastq.gz
pdmH1N1_lib2022,D041d30,1620,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d30_conc5_S47_R1_001.fastq.gz
pdmH1N1_lib2022,D041d30,4860,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d30_conc6_S55_R1_001.fastq.gz
pdmH1N1_lib2022,D041d30,14580,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d30_conc7_S63_R1_001.fastq.gz
pdmH1N1_lib2022,D041d30,43740,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d30_conc8_S71_R1_001.fastq.gz
pdmH1N1_lib2022,D041d30,131220,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/D041_d30_conc9_S79_R1_001.fastq.gz
pdmH1N1_lib2022,M099d0,393660,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d0_conc10_S83_R1_001.fastq.gz
pdmH1N1_lib2022,M099d0,20,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d0_conc1_S11_R1_001.fastq.gz
pdmH1N1_lib2022,M099d0,60,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d0_conc2_S19_R1_001.fastq.gz
pdmH1N1_lib2022,M099d0,180,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d0_conc3_S27_R1_001.fastq.gz
pdmH1N1_lib2022,M099d0,540,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d0_conc4_S35_R1_001.fastq.gz
pdmH1N1_lib2022,M099d0,1620,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d0_conc5_S43_R1_001.fastq.gz
pdmH1N1_lib2022,M099d0,4860,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d0_conc6_S51_R1_001.fastq.gz
pdmH1N1_lib2022,M099d0,14580,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d0_conc7_S59_R1_001.fastq.gz
pdmH1N1_lib2022,M099d0,43740,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d0_conc8_S67_R1_001.fastq.gz
pdmH1N1_lib2022,M099d0,131220,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d0_conc9_S75_R1_001.fastq.gz
pdmH1N1_lib2022,M099d182,393660,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d182_conc10_S81_R1_001.fastq.gz
pdmH1N1_lib2022,M099d182,20,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d182_conc1_S9_R1_001.fastq.gz
pdmH1N1_lib2022,M099d182,60,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d182_conc2_S17_R1_001.fastq.gz
pdmH1N1_lib2022,M099d182,180,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d182_conc3_S25_R1_001.fastq.gz
pdmH1N1_lib2022,M099d182,540,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d182_conc4_S33_R1_001.fastq.gz
pdmH1N1_lib2022,M099d182,1620,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d182_conc5_S41_R1_001.fastq.gz
pdmH1N1_lib2022,M099d182,4860,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d182_conc6_S49_R1_001.fastq.gz
pdmH1N1_lib2022,M099d182,14580,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d182_conc7_S57_R1_001.fastq.gz
pdmH1N1_lib2022,M099d182,43740,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d182_conc8_S65_R1_001.fastq.gz
pdmH1N1_lib2022,M099d182,131220,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d182_conc9_S73_R1_001.fastq.gz
pdmH1N1_lib2022,M099d30,393660,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d30_conc10_S82_R1_001.fastq.gz
pdmH1N1_lib2022,M099d30,20,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d30_conc1_S10_R1_001.fastq.gz
pdmH1N1_lib2022,M099d30,60,2,230926,Plate11,pdmH1N1_std,TRUE,/fh/fast/bloom_j/SR/ngs/illumina/aloes/230926_VH01189_167_AACWJF3M5/Unaligned/Project_aloes/M099_d30_conc2_S18_R1_001.fastq.gz
